"schema_version","artifact_set_id","input_ordinal","source","relative_path","size_bytes","sha256_uppercase"
"1","HI3-STAGE-HELPERS-MIXED-20260615-V1","1136","nairieberry","zh-CN/ExcelOutputAsset/AvatarLevelData.json","11781","B145AAF6FF2E467840BF402A07F9C15BD05D5F697CFABCC81D5F09D228C367BA"
"1","HI3-STAGE-HELPERS-MIXED-20260615-V1","1137","nairieberry","zh-CN/ExcelOutputAsset/AvatarSubSkillLevelDataV2.json","27734","08435097CECF2D440EEC900573A734749BCFD801DFCE068ED5B4EB5B658BA6AC"
"1","HI3-STAGE-HELPERS-MIXED-20260615-V1","1138","nairieberry","zh-CN/ExcelOutputAsset/BattlePassSeasonLevelConfig.json","264857","13AEFB58DF59AAC61DD5240EFBF858CCEAB4A34B4D4D36D3379F61C30A780A27"
"1","HI3-STAGE-HELPERS-MIXED-20260615-V1","1139","nairieberry","zh-CN/ExcelOutputAsset/BattlePassThemeLevelConfig.json","15464","97E289C37105E9DCBB566A9BD50E7B4F242DE739733EFA5638118FA4C931E268"
"1","HI3-STAGE-HELPERS-MIXED-20260615-V1","1140","nairieberry","zh-CN/ExcelOutputAsset/BbqLevel.json","404","85CA11ACB8BBA27EF8514387643CB7115D642812E23CC7808A3CF0C875F9418A"
"1","HI3-STAGE-HELPERS-MIXED-20260615-V1","1141","nairieberry","zh-CN/ExcelOutputAsset/BeastStage.json","4605","CF37D30CE3F6AB8A31AA0272BB890526255D866AF959B39EBFB32F26098A522E"
"1","HI3-STAGE-HELPERS-MIXED-20260615-V1","1142","nairieberry","zh-CN/ExcelOutputAsset/BeastStageDisplay.json","19506","2E4C60F78B989ECF5C289665238B865E44A14DEB04B99955661411D6D796269D"
"1","HI3-STAGE-HELPERS-MIXED-20260615-V1","1143","nairieberry","zh-CN/ExcelOutputAsset/BossRushStageSchedule.json","1783","1F9D1A998C451ED0F8850A4AE5FB1E13FC079E7FC1525DFBA6C3476B5424D656"
"1","HI3-STAGE-HELPERS-MIXED-20260615-V1","1144","nairieberry","zh-CN/ExcelOutputAsset/ChallengeWarStageData.json","22797","227FDAA165ACEE2AB23CA11BC497C1E121F3DEFC0B036A86BCB9E280F98B8789"
"1","HI3-STAGE-HELPERS-MIXED-20260615-V1","1145","nairieberry","zh-CN/ExcelOutputAsset/ChallengeWarStageFloor.json","2775","39E9E769A2396C87DDDC54493C3C30C5D8533E5FAC2543EA2445534E4261367A"
"1","HI3-STAGE-HELPERS-MIXED-20260615-V1","1146","nairieberry","zh-CN/ExcelOutputAsset/ChapterActivityStage.json","76764","5E38F77ED8194AE837E773B72A1837844A4FD956FF133FEF664739CFA3B1CEE3"
"1","HI3-STAGE-HELPERS-MIXED-20260615-V1","1147","nairieberry","zh-CN/ExcelOutputAsset/ChapterCultivateLevelData.json","25310","8551305EB2DDE4406C3AF12F9A55556A6455E67C51008FE677EA565EBDDD4799"
"1","HI3-STAGE-HELPERS-MIXED-20260615-V1","1148","nairieberry","zh-CN/ExcelOutputAsset/ChapterCultivateMonster.json","822","235A80F5D4AEB0BAD2F227DDCC6AFBCDCBE1737FE8D3DAB4F72AC030C85F851E"
"1","HI3-STAGE-HELPERS-MIXED-20260615-V1","1149","nairieberry","zh-CN/ExcelOutputAsset/CollectionMonsterData.json","11861","D90E9CA27A8E553E01DF113577A371B36554DF6347FF26F2F415A0741C69FA60"
"1","HI3-STAGE-HELPERS-MIXED-20260615-V1","1150","nairieberry","zh-CN/ExcelOutputAsset/CompetitionSeasonLevel.json","9375","5AA098B33EE9471FC00BBE99EE4FF024A584E67D5BA84CF6DED9FF962B41A1AD"
"1","HI3-STAGE-HELPERS-MIXED-20260615-V1","1151","nairieberry","zh-CN/ExcelOutputAsset/CoupleTowerStage.json","3405","79CF2737ECD3C7EB27F4DDED0E449BE2CC80528CDB57AFEE281196FCF1835958"
"1","HI3-STAGE-HELPERS-MIXED-20260615-V1","1152","nairieberry","zh-CN/ExcelOutputAsset/CrisisModeStageConfig.json","633","DEABBE47699FE38E8268443DFD016F26D87B6F4DBB6CEA89CCD5221349CBB94C"
"1","HI3-STAGE-HELPERS-MIXED-20260615-V1","1153","nairieberry","zh-CN/ExcelOutputAsset/CrisisModeStageGroupConfig.json","344","72D41E3A25E0DBAB59B918170526C2F907680A72FD97F9ECF57667524A4B4C99"
"1","HI3-STAGE-HELPERS-MIXED-20260615-V1","1154","nairieberry","zh-CN/ExcelOutputAsset/DLCLevelData.json","17636","B1A5EE7E1201698C571270621CD4B40E9D52115C9EEA7EBDBA23BA703FDD1872"
"1","HI3-STAGE-HELPERS-MIXED-20260615-V1","1155","nairieberry","zh-CN/ExcelOutputAsset/DLCLevelDiff.json","372","C50E300F1F3E58D755D5EA1F3901A6B29B67A5D4FCEE03D0268DE7E3608314D0"
"1","HI3-STAGE-HELPERS-MIXED-20260615-V1","1156","nairieberry","zh-CN/ExcelOutputAsset/DLCRecommendLevel.json","2235","5F34A789187035EC5FDCFB611C6C3B0645C8FD7D4F8E69C3A1D6BF7E9C16ED9D"
"1","HI3-STAGE-HELPERS-MIXED-20260615-V1","1157","nairieberry","zh-CN/ExcelOutputAsset/DLCSupportLevelData.json","433","8FD4B10FFA4EC9547DFDE57D157B327EDBDAA2CE9766EB10A0A29EFB594A236B"
"1","HI3-STAGE-HELPERS-MIXED-20260615-V1","1158","nairieberry","zh-CN/ExcelOutputAsset/DLCTalentLevelData.json","231759","46AA08E23CE11E1BB2D57BA818573B99D1BEDBBE8CA435F40AF707178DF4EB13"
"1","HI3-STAGE-HELPERS-MIXED-20260615-V1","1159","nairieberry","zh-CN/ExcelOutputAsset/DLCTowerMonster.json","1521","82CE44F899AF8DB2F70227527ACA2484AA6B05A0490C9B83B0540BFE37986A63"
"1","HI3-STAGE-HELPERS-MIXED-20260615-V1","1160","nairieberry","zh-CN/ExcelOutputAsset/DailyMPStageData.json","6673","CCDD3A5F4B0C7EFD008987FEA32A7602D02D0641C8E657F284D03C08DA5DDE8E"
"1","HI3-STAGE-HELPERS-MIXED-20260615-V1","1161","nairieberry","zh-CN/ExcelOutputAsset/Decrypted/StageData_Main.json","30194986","C00BD20093F30BDACCAEAABA158246807D89D6B4AF0DD0888784ABF539790FA5"
"1","HI3-STAGE-HELPERS-MIXED-20260615-V1","1162","nairieberry","zh-CN/ExcelOutputAsset/ElfLevelData.json","4674","A20B1D687221C88BC3EF2599C3788743972666B10B77AD85931D1A9FB7C121D8"
"1","HI3-STAGE-HELPERS-MIXED-20260615-V1","1163","nairieberry","zh-CN/ExcelOutputAsset/ElfTalentLevelData.json","32919","100FB64F382692DA28E127A924088FF41B7E47092AD31B957219A02312969B45"
"1","HI3-STAGE-HELPERS-MIXED-20260615-V1","1164","nairieberry","zh-CN/ExcelOutputAsset/EliteStage.json","27283","7C654FA4A3024F2C22650E6080410FEDE74A6B46E5E563C2FA66C085E55F7F37"
"1","HI3-STAGE-HELPERS-MIXED-20260615-V1","1165","nairieberry","zh-CN/ExcelOutputAsset/EliteStageCompensation.json","33231","D85FF3BC9A162E3FCB8138BF4B1E0F86C3C2C7E3813C4FFD23638D622FD0251D"
"1","HI3-STAGE-HELPERS-MIXED-20260615-V1","1166","nairieberry","zh-CN/ExcelOutputAsset/EquipmentLevelData.json","39147","A1B63C9EF8596DAFD55A4B8C07F578054BA78946DF7C93F70A326CF26029C288"
"1","HI3-STAGE-HELPERS-MIXED-20260615-V1","1167","nairieberry","zh-CN/ExcelOutputAsset/ExBossLevelData.json","1743","E49D409A95C82201AA32C2A145AE7A6EB6FC93713B7C1FB58FD410842DD6A0D7"
"1","HI3-STAGE-HELPERS-MIXED-20260615-V1","1168","nairieberry","zh-CN/ExcelOutputAsset/ExBossMonsterData.json","1105304","A7895547AB5DAEEED4082BD442568B18111E5EFA2A69D479B5BCDE93BF33E883"
"1","HI3-STAGE-HELPERS-MIXED-20260615-V1","1169","nairieberry","zh-CN/ExcelOutputAsset/ExBossMonsterSchedule.json","62639","5EA0D8DB7760635E54CC834C17C6941C509B4972E14B4255D31E01A42E9D704B"
"1","HI3-STAGE-HELPERS-MIXED-20260615-V1","1170","nairieberry","zh-CN/ExcelOutputAsset/FarmLevel.json","934","64BCC45E5B561B7B19DDE271FAF405FA07C282F1A0992E9F0E0277743DD63C33"
"1","HI3-STAGE-HELPERS-MIXED-20260615-V1","1171","nairieberry","zh-CN/ExcelOutputAsset/FastPassLevel.json","10883","C1E2C94C68EC3CC4148066B835105823E5B43607B1C94745C79961C9C30B0EFA"
"1","HI3-STAGE-HELPERS-MIXED-20260615-V1","1172","nairieberry","zh-CN/ExcelOutputAsset/GeneralActivityStage.json","65733","C3D9137651EDA2DBBA5844D90F94028BC253B9BF7E5709F5BFE3FC0C4F311493"
"1","HI3-STAGE-HELPERS-MIXED-20260615-V1","1173","nairieberry","zh-CN/ExcelOutputAsset/GeneralActivityStageGroup.json","251893","0673FF1822F48CCE49886216D977227F210B257419DA1D551FCF2D14DA562905"
"1","HI3-STAGE-HELPERS-MIXED-20260615-V1","1174","nairieberry","zh-CN/ExcelOutputAsset/GeneralActivityStageHomu.json","645","158923BE7F7260526DF60B5010EF376A1E404F862958C55BEC50AE9E9B027E9C"
"1","HI3-STAGE-HELPERS-MIXED-20260615-V1","1175","nairieberry","zh-CN/ExcelOutputAsset/GeneralActivityStageReward.json","2","4F53CDA18C2BAA0C0354BB5F9A3ECBE5ED12AB4D8E11BA873C2F11161202B945"
"1","HI3-STAGE-HELPERS-MIXED-20260615-V1","1176","nairieberry","zh-CN/ExcelOutputAsset/GlobalArmadaReunionLevel.json","6847","236E14F77ADDECEA145F03DAD83C65B4714A3A06057984876D7BCC487A7DDD75"
"1","HI3-STAGE-HELPERS-MIXED-20260615-V1","1177","nairieberry","zh-CN/ExcelOutputAsset/GlobalWarStage.json","28455","8364FACF13B7719D836B3E4178AE201E217098FB9F9D5AE4474C4C5FE411CB16"
"1","HI3-STAGE-HELPERS-MIXED-20260615-V1","1178","nairieberry","zh-CN/ExcelOutputAsset/GrandKeyLevel.json","10019","F2599A409A93C0CB21134B56DC937C9FFC2A238FF87EC2F7192873C45D718A28"
"1","HI3-STAGE-HELPERS-MIXED-20260615-V1","1179","nairieberry","zh-CN/ExcelOutputAsset/GratuityStage.json","45611","881DEDBF3EB8217564089E4D0A7D4AA9032ACAF3259A090C63E072880C3F96E3"
"1","HI3-STAGE-HELPERS-MIXED-20260615-V1","1180","nairieberry","zh-CN/ExcelOutputAsset/GratuityStageClass.json","18426","F1388DF69BB70FE41038A237FE8CD39F891A1A80F85BDE4E8CC8E95E9E860CA6"
"1","HI3-STAGE-HELPERS-MIXED-20260615-V1","1181","nairieberry","zh-CN/ExcelOutputAsset/InLevelDialog.json","334459","71EC1AA856D6628700707B4A878743E0322791A26343A8AC135AD75F3347FDDE"
"1","HI3-STAGE-HELPERS-MIXED-20260615-V1","1182","nairieberry","zh-CN/ExcelOutputAsset/KingdomsStage.json","71316","FA2869737978762664D4F7D6CEE28EF5D51290C545B69469202D2ADD19982A9B"
"1","HI3-STAGE-HELPERS-MIXED-20260615-V1","1183","nairieberry","zh-CN/ExcelOutputAsset/KingdomsWarStageCurrency.json","3211","F2841EF87460540DA07286F7CFE63806CBEB519DF4D58F2496D4D76369844627"
"1","HI3-STAGE-HELPERS-MIXED-20260615-V1","1184","nairieberry","zh-CN/ExcelOutputAsset/LevelMatrixArmadaData.json","378","6AEF61D3273F5326B3608D7C91F91AC404A0281BF1273D02655AD6AF233228C6"
"1","HI3-STAGE-HELPERS-MIXED-20260615-V1","1185","nairieberry","zh-CN/ExcelOutputAsset/LevelMatrixBlockData.json","333","6652C3237FE7A1E7E28C9803A342BED893D900B20EA04BCB5005C9B5B128C786"
"1","HI3-STAGE-HELPERS-MIXED-20260615-V1","1186","nairieberry","zh-CN/ExcelOutputAsset/LevelMatrixBuffData.json","1704","62644E0B0EC97246CFF92DE80BDFA89B61CD7C12D50CF5162E8A93C2531CCDF6"
"1","HI3-STAGE-HELPERS-MIXED-20260615-V1","1187","nairieberry","zh-CN/ExcelOutputAsset/LevelMatrixEventDialog.json","4287","CA5F8DF2CB3C1ED1381B11A4B9390252E45CCF282AC17B8A2C34B1043CC68430"
"1","HI3-STAGE-HELPERS-MIXED-20260615-V1","1188","nairieberry","zh-CN/ExcelOutputAsset/LevelMatrixFloorData.json","771","F28A1480CCB599DCB2ABD33E00E6808F282221577CF638D2508D78C54419AD86"
"1","HI3-STAGE-HELPERS-MIXED-20260615-V1","1189","nairieberry","zh-CN/ExcelOutputAsset/LevelMatrixFloorRequirement.json","2","4F53CDA18C2BAA0C0354BB5F9A3ECBE5ED12AB4D8E11BA873C2F11161202B945"
"1","HI3-STAGE-HELPERS-MIXED-20260615-V1","1190","nairieberry","zh-CN/ExcelOutputAsset/LevelMatrixGoods.json","908","E99D4FF4FC6473DAC60144A505CD32BA1B15784571FF4669692CB7A81CF31DA7"
"1","HI3-STAGE-HELPERS-MIXED-20260615-V1","1191","nairieberry","zh-CN/ExcelOutputAsset/LevelMatrixGridIndex.json","40163","0BE8AD919214D93B540348B93B057CDD911E6CE391D26A84DBD462C92DE70257"
"1","HI3-STAGE-HELPERS-MIXED-20260615-V1","1192","nairieberry","zh-CN/ExcelOutputAsset/LevelMatrixLevelLogic.json","16122","65E969EAE524C2A6D74F0173677F3563010C0685C23CF3C60E558C34ABECBF87"
"1","HI3-STAGE-HELPERS-MIXED-20260615-V1","1193","nairieberry","zh-CN/ExcelOutputAsset/LevelMatrixMapInfo.json","536","8D03B98F34810061F37246DE019B46402AD2D2C5E2C0D487C668259ECA02B71D"
"1","HI3-STAGE-HELPERS-MIXED-20260615-V1","1194","nairieberry","zh-CN/ExcelOutputAsset/LevelMatrixMessage.json","585","FF8BCF8C1659FEB145F8DC3BCE022613D5CFF728BA4AF528299F32F2B5AF6981"
"1","HI3-STAGE-HELPERS-MIXED-20260615-V1","1195","nairieberry","zh-CN/ExcelOutputAsset/LevelMatrixMonsterData.json","32349","5275119C20139E6B631CFCAC1CD93CE3CD9C0913A95BE4A20F3B33F0D709E305"
"1","HI3-STAGE-HELPERS-MIXED-20260615-V1","1196","nairieberry","zh-CN/ExcelOutputAsset/LevelMatrixPresetData.json","25292","3E37B9383A553EEDDB6E18050B6C2DC82E285D1A7F23CAB2E99E9D377EB90E1F"
"1","HI3-STAGE-HELPERS-MIXED-20260615-V1","1197","nairieberry","zh-CN/ExcelOutputAsset/LevelMatrixSchedule.json","2","4F53CDA18C2BAA0C0354BB5F9A3ECBE5ED12AB4D8E11BA873C2F11161202B945"
"1","HI3-STAGE-HELPERS-MIXED-20260615-V1","1198","nairieberry","zh-CN/ExcelOutputAsset/LevelMatrixScoreBonus.json","10409","8D37603378B8D8C4E0F53C11C2052518307E174D57748821373774B1F109AB1F"
"1","HI3-STAGE-HELPERS-MIXED-20260615-V1","1199","nairieberry","zh-CN/ExcelOutputAsset/LevelMatrixSuddenEvent.json","17498","89A08957A60EF66049680B27FD6E7E183522875A050ADAE90AF8F0F509221BD4"
"1","HI3-STAGE-HELPERS-MIXED-20260615-V1","1200","nairieberry","zh-CN/ExcelOutputAsset/LevelMatrixTheme.json","3026","EDC61F8A64E22828B58996777FB3EC77E5EFCD7E48B03CB32D92313F3DA748DB"
"1","HI3-STAGE-HELPERS-MIXED-20260615-V1","1201","nairieberry","zh-CN/ExcelOutputAsset/LevelMatrixTreasureBox.json","1677","619352328A4A02AB753FE981598469E860C38C586A04B21DA74439712A863854"
"1","HI3-STAGE-HELPERS-MIXED-20260615-V1","1202","nairieberry","zh-CN/ExcelOutputAsset/LevelMatrixUseItem.json","1267","9B99A5D38F7B513C3A6E37B07CC58EA66C3AAB8EE23B86840D9C68D88DB06748"
"1","HI3-STAGE-HELPERS-MIXED-20260615-V1","1203","nairieberry","zh-CN/ExcelOutputAsset/LevelSave.json","4960","05DA862143326955E919C8C7010D9DFE228E0B15D061EA16321198A0BA81B23C"
"1","HI3-STAGE-HELPERS-MIXED-20260615-V1","1204","nairieberry","zh-CN/ExcelOutputAsset/LevelStatistics.json","250514","1D34C2699B5F2DB177B7EB821B6A5608B6DE8DDA6650AE8E05EFB7A23FF41E6D"
"1","HI3-STAGE-HELPERS-MIXED-20260615-V1","1205","nairieberry","zh-CN/ExcelOutputAsset/LevelTrialData.json","801948","E2D860D0EB284788FB3A772651C0CB55931C2E2A9AF03915A6D0D7EC6E9B86C6"
"1","HI3-STAGE-HELPERS-MIXED-20260615-V1","1206","nairieberry","zh-CN/ExcelOutputAsset/MPLevel.json","25355","F6E346D4985380D675ED2DE039C960D23372F3E038BDD478AB02B70B12EAF1B1"
"1","HI3-STAGE-HELPERS-MIXED-20260615-V1","1207","nairieberry","zh-CN/ExcelOutputAsset/MPStageBuff.json","720","F5CEE4F8DB8DF211030392D17A3DE7FACFAE71CE408CB48FF75EE88E104DC327"
"1","HI3-STAGE-HELPERS-MIXED-20260615-V1","1208","nairieberry","zh-CN/ExcelOutputAsset/MPStageData.json","936490","59597441B3843D875136B8B10018CD72B85FE8B70E96E6E357280161A1740026"
"1","HI3-STAGE-HELPERS-MIXED-20260615-V1","1209","nairieberry","zh-CN/ExcelOutputAsset/MPStagePlayerLevelDrop.json","7138","E1F061F1E1F136DEFE58260A559CC3AB84A9852DC934F491217F4EF9A37C2CCC"
"1","HI3-STAGE-HELPERS-MIXED-20260615-V1","1210","nairieberry","zh-CN/ExcelOutputAsset/MainstageEvent.json","11765","8E8C8468BC32CAC91143B7B5B58AC57CABBB8FA3626E72D391955F6D015BC797"
"1","HI3-STAGE-HELPERS-MIXED-20260615-V1","1211","nairieberry","zh-CN/ExcelOutputAsset/MapLevelData.json","12352","CA9FFFF33AE591AF1B1EAFEAE397218FA799837F8EB9F8BC06DE976ED8F1EB01"
"1","HI3-STAGE-HELPERS-MIXED-20260615-V1","1212","nairieberry","zh-CN/ExcelOutputAsset/MapSiteQualityConfig.json","1399","FD3D1D578D2E9F3E5AFBB07A102A0D986935E9CC9E85AEFA45B27F9E33F17E86"
"1","HI3-STAGE-HELPERS-MIXED-20260615-V1","1213","nairieberry","zh-CN/ExcelOutputAsset/MapSiteScheduleData.json","10626","34F79D2EAFA938124CA69D221C2BBA035D6351999BDEAE4AF68D9B374A3508F4"
"1","HI3-STAGE-HELPERS-MIXED-20260615-V1","1214","nairieberry","zh-CN/ExcelOutputAsset/MapSiteStageData.json","50115","086B4FE9CA55A6D24F5F7238240C557B8AEA5F3D123F7E591179E25D6C9133FD"
"1","HI3-STAGE-HELPERS-MIXED-20260615-V1","1215","nairieberry","zh-CN/ExcelOutputAsset/MassiveWarMonsterData.json","1731","2FCCFFCFBBD720F1D20F59740186C9F6AB2EFE367ACEE6ADF67978E80E36DB3B"
"1","HI3-STAGE-HELPERS-MIXED-20260615-V1","1216","nairieberry","zh-CN/ExcelOutputAsset/MassiveWarStage.json","3171","41E7FE71FC0562F9DAAF891F97441746D20A124CF6D3928E4DA7613E6BD758D9"
"1","HI3-STAGE-HELPERS-MIXED-20260615-V1","1217","nairieberry","zh-CN/ExcelOutputAsset/MassiveWarStageInfo.json","939","8D45194B596025D7E2F36D458C033022FF98BF8849C629F927CE4585FCBDBC45"
"1","HI3-STAGE-HELPERS-MIXED-20260615-V1","1218","nairieberry","zh-CN/ExcelOutputAsset/MentorFameLevelData.json","1934","68697A8E72F8CA02FF7D3D8B46A3077B40289931F716D06E904822A4082F6309"
"1","HI3-STAGE-HELPERS-MIXED-20260615-V1","1219","nairieberry","zh-CN/ExcelOutputAsset/MiniBossExamHardStageData.json","14921","B818F1DE01B11BFDF9300A8229925EDA90C64398A1DDE3DF444B0FDDA826EC78"
"1","HI3-STAGE-HELPERS-MIXED-20260615-V1","1220","nairieberry","zh-CN/ExcelOutputAsset/MiniSkyFire_Stage.json","7454","E10746FCCCBCC6B2D6CACC52490C106AAE6B29EEF9804C8E2FE00799A0025918"
"1","HI3-STAGE-HELPERS-MIXED-20260615-V1","1221","nairieberry","zh-CN/ExcelOutputAsset/MonopolyLevelInfo.json","186186","D56387C77295D96AC82A3033776E12A7D5DB99BCF46DC2B2924E95712735A201"
"1","HI3-STAGE-HELPERS-MIXED-20260615-V1","1222","nairieberry","zh-CN/ExcelOutputAsset/MonsterConfigData.json","319129","14AC6771D7733E92AFCF62BE6E1A088CD68C4FB9F19C5C99D2A22669B573298E"
"1","HI3-STAGE-HELPERS-MIXED-20260615-V1","1223","nairieberry","zh-CN/ExcelOutputAsset/MonsterResistance.json","50191","82CED73BDD4CD511D6BAAFB70C21447E94D294B64941C975540F19E6F8ED5FE2"
"1","HI3-STAGE-HELPERS-MIXED-20260615-V1","1224","nairieberry","zh-CN/ExcelOutputAsset/MonsterWikiData.json","24018","4FCDEC0A222F3FD24873CD8F7C2C81F1837CFB01B496EDB8B0892F5DBDE91FD8"
"1","HI3-STAGE-HELPERS-MIXED-20260615-V1","1225","nairieberry","zh-CN/ExcelOutputAsset/MonsterWikiDescConfig.json","47911","5DF3F6851728F6F213E523E1D90BA05FE573D4D6917DEDD34087BC39432D032F"
"1","HI3-STAGE-HELPERS-MIXED-20260615-V1","1226","nairieberry","zh-CN/ExcelOutputAsset/MonsterWikiPage.json","932","81D851CD662FFF6108EC3A2A7C9111FE26D3F03BC25F42EC04CD5B4053124A96"
"1","HI3-STAGE-HELPERS-MIXED-20260615-V1","1227","nairieberry","zh-CN/ExcelOutputAsset/NPCLevelLogic.json","2175336","39A3648B161E4060BA0BA687958205F6A1D1B54C7C12282726665FF533212E5D"
"1","HI3-STAGE-HELPERS-MIXED-20260615-V1","1228","nairieberry","zh-CN/ExcelOutputAsset/NewbieActivityLevelReward.json","23741","E8289DE4A92A5E2402CDF798838D105D9CE056529D9FE2236DCB8D87D63CC3F8"
"1","HI3-STAGE-HELPERS-MIXED-20260615-V1","1229","nairieberry","zh-CN/ExcelOutputAsset/NewbieActivityStageMission.json","43095","07633ADBA424227098DAF5143340220BB746439AC2A2146427F7A2A15D05F6BE"
"1","HI3-STAGE-HELPERS-MIXED-20260615-V1","1230","nairieberry","zh-CN/ExcelOutputAsset/NinjaSlotLevel.json","12195","E193E6F6B9B758B4FA7CF7E53126414D3FE8BA50DC3C9C913AE3A523FB815C6C"
"1","HI3-STAGE-HELPERS-MIXED-20260615-V1","1231","nairieberry","zh-CN/ExcelOutputAsset/OWActivityLevelData.json","1634","A196F66B13602AB7B92E83D1A86638FB7939B2E43BF3D54981F117C3C6342070"
"1","HI3-STAGE-HELPERS-MIXED-20260615-V1","1232","nairieberry","zh-CN/ExcelOutputAsset/OWAvatarActivityLevel.json","5701","A43BC103FB59FFFC4FC09794BA1B9A3F82C1E1CE484AE44239F15741DB12F2CA"
"1","HI3-STAGE-HELPERS-MIXED-20260615-V1","1233","nairieberry","zh-CN/ExcelOutputAsset/OWAvatarCultivateLevel.json","9982","28A1E3A4EC695E6E854B84C368050CFD46EF56B4C4CAD9B27601C91AE549B039"
"1","HI3-STAGE-HELPERS-MIXED-20260615-V1","1234","nairieberry","zh-CN/ExcelOutputAsset/OWEndlessMonsterData.json","462391","2AAA5A269A17BDE103C2064A528DAEA3FEBD3614FE5EE3530A11D7C7E7DA56C8"
"1","HI3-STAGE-HELPERS-MIXED-20260615-V1","1235","nairieberry","zh-CN/ExcelOutputAsset/OWEndlessMonsterGroupScore.json","144495","6303A39BDD67ECFB6C0D8429B26877C114A979165416AB185D0407887032E624"
"1","HI3-STAGE-HELPERS-MIXED-20260615-V1","1236","nairieberry","zh-CN/ExcelOutputAsset/OWEndlessMonsterInitType.json","242904","A578E75494B40147EBEA24D157C1B418B7672C68BD50749D9BE85B3F6A970937"
"1","HI3-STAGE-HELPERS-MIXED-20260615-V1","1237","nairieberry","zh-CN/ExcelOutputAsset/OWEndlessSingleModeStage.json","780","0DB024D2E9C834B230C07DF71CC8B1500EFA513237C0B95D0EC4D91A7D896C78"
"1","HI3-STAGE-HELPERS-MIXED-20260615-V1","1238","nairieberry","zh-CN/ExcelOutputAsset/OWEndlessSingleMonsterGroup.json","4210","A3E187865C1FE179435654839B66BF3B2C4461384D8799261BE07DD90AC72ABF"
"1","HI3-STAGE-HELPERS-MIXED-20260615-V1","1239","nairieberry","zh-CN/ExcelOutputAsset/OWTalentLevelData.json","9285","4F6B48258BC66EFB592A964F9B7F02632553EC33566A789B669C6F15CE8BDAF1"
"1","HI3-STAGE-HELPERS-MIXED-20260615-V1","1240","nairieberry","zh-CN/ExcelOutputAsset/OpenWorldDestinyLevelDiff.json","384","275B42CCF22C14365812EBA34C8F3AFF01F0BA666BEB2CA573C3588AF459CD04"
"1","HI3-STAGE-HELPERS-MIXED-20260615-V1","1241","nairieberry","zh-CN/ExcelOutputAsset/OpenWorldQuestLevelData.json","5235","A5C65CD7B1F2F16F8D78E937E42D72214DDE8188824C0DC5C499F6201DB01486"
"1","HI3-STAGE-HELPERS-MIXED-20260615-V1","1242","nairieberry","zh-CN/ExcelOutputAsset/OpenWorldQuestMapLevel.json","26178","C88F20121E77E3A0941F878E448A827F0595A39144FDCDE636B2918608C6A443"
"1","HI3-STAGE-HELPERS-MIXED-20260615-V1","1243","nairieberry","zh-CN/ExcelOutputAsset/OpenWorldQuestMonsterPower.json","5056","40FD026549D2076574C5A84089C0ECE1FC8A8F483FF3690BA411C425A3F93F23"
"1","HI3-STAGE-HELPERS-MIXED-20260615-V1","1244","nairieberry","zh-CN/ExcelOutputAsset/PlayerLevelData.json","20975","B85E93024107054F23856A531CBA5294636D9C95E449AF069B29B36E92FF5ED1"
"1","HI3-STAGE-HELPERS-MIXED-20260615-V1","1245","nairieberry","zh-CN/ExcelOutputAsset/PlayerLevelLock.json","1953","57B6A620F6E72B46C81C75B3A8102C48A230419F9798D3727753DCA0750F40F8"
"1","HI3-STAGE-HELPERS-MIXED-20260615-V1","1246","nairieberry","zh-CN/ExcelOutputAsset/PlayerLevelShopGoods.json","1880","E9EA7F3AD64D42B4FB3CBCC09F3DF181A9E49077F3B5CF1008FDCE7E7B5560B3"
"1","HI3-STAGE-HELPERS-MIXED-20260615-V1","1247","nairieberry","zh-CN/ExcelOutputAsset/QTEndlessMonsterData.json","93111","4C805DD9FDDDA8AD50EDA1CDF770D19BAE47F2B20D74614E83D4179CBBF387C3"
"1","HI3-STAGE-HELPERS-MIXED-20260615-V1","1248","nairieberry","zh-CN/ExcelOutputAsset/QTEndlessMonsterWave.json","70620","A0B001330CC2BA3355E4F53E002673BDA5B7E76D0D66913A10E1F803293BFBD1"
"1","HI3-STAGE-HELPERS-MIXED-20260615-V1","1249","nairieberry","zh-CN/ExcelOutputAsset/RandomEffectLevel.json","4872","DEB95503175FB917682FC5271C51C2E3D223A72F89FB77B58171A15BDE8E06AF"
"1","HI3-STAGE-HELPERS-MIXED-20260615-V1","1250","nairieberry","zh-CN/ExcelOutputAsset/ReclaimEventLevel.json","11576","8AC33FB6D1CB1485FC4225B6701A1BF7211F650EC493E10415F2B9995381EA98"
"1","HI3-STAGE-HELPERS-MIXED-20260615-V1","1251","nairieberry","zh-CN/ExcelOutputAsset/ReclaimEventStageList.json","6692","90F5525FF1B722455D1A4D36E6A56A8801A38C69609AC4AF18A9470859F4C386"
"1","HI3-STAGE-HELPERS-MIXED-20260615-V1","1252","nairieberry","zh-CN/ExcelOutputAsset/RelationStageBonusDrop.json","8865","7E74729AC412A06B5B55919BF504C3EFF15BB94C88EB8A9C2E110FA74F9F9D8D"
"1","HI3-STAGE-HELPERS-MIXED-20260615-V1","1253","nairieberry","zh-CN/ExcelOutputAsset/RestrictExtend_Stage.json","15053","43AC1F8CAE2B8CA417D26F631914B0B749D5C85D23227D54E8C28B241695B10C"
